Row.names	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)
CAGL0H09438g	CAGL0H09438g	-0.138833333333333	0.224744941725465	-0.228916666666667	0.352860340039493	-0.590833333333333	0.000550234278400906	-0.334166666666667	0.157074719612188	0.0718333333333334	0.813223817424363	CAGL0H09438g		CAL0130277	Ortholog(s) have ATPase activator activity, cytoskeletal adaptor activity, microtubule binding, microtubule plus-end binding activity	BIM1
CAGL0H09460g	CAGL0H09460g	0.8445	0.00114795484001213	0.5625	0.00982098296048287	1.83133333333333	1.19198386459676e-05	1.3335	0.000190041107145048	-0.215333333333333	0.313460848753142	CAGL0H09460g		CAL0130042	Ortholog(s) have long-chain fatty acid-CoA ligase activity, medium-chain fatty acid-CoA ligase activity, very long-chain fatty acid-CoA ligase activity and role in fatty acid metabolic process, long-chain fatty acid metabolic process	FAA2
CAGL0H09482g	CAGL0H09482g	0.0353333333333333	0.820677936295458	0.0257499999999999	0.938212276855039	-0.081	0.546791548043074	-0.2655	0.42649629219624	-0.211333333333333	0.563852653845828	CAGL0H09482g		CAL0131708	Protein of unknown function	
CAGL0H09504g	CAGL0H09504g	-0.9975	0.00215435272616505	-0.187666666666667	0.368665402812251	-0.1645	0.461958132848127	-0.4765	0.0247537544366036	-0.342333333333333	0.275032268888926	CAGL0H09504g		CAL0131622	Ortholog(s) have oxygen-dependent protoporphyrinogen oxidase activity, role in heme biosynthetic process and mitochondrial inner membrane localization	HEM14
CAGL0H09526g	CAGL0H09526g	-0.131666666666667	0.411401449185366	0.902333333333333	0.00302882816177524	-0.19	0.298262501453497	0.0793333333333334	0.770442363734284	0.319333333333333	0.239307162658915	CAGL0H09526g		CAL0130170	Ortholog(s) have RNA helicase activity, second spliceosomal transesterification activity and role in generation of catalytic spliceosome for second transesterification step, spliceosomal complex disassembly	PRP22
CAGL0H09548g	CAGL0H09548g	0.348166666666667	0.0286520368465133	0.332666666666667	0.118889732077386	0.41	0.0110485743730739	0.0658333333333333	0.801445445077346	0.00716666666666668	0.983010456141262	CAGL0H09548g		CAL0132008	Ortholog(s) have endopeptidase activator activity and role in proteasomal ubiquitin-independent protein catabolic process, proteasome-mediated ubiquitin-dependent protein catabolic process	PRE1
CAGL0H09592g	CAGL0H09592g	3.96283333333333	5.88103148534659e-06	2.65158333333333	5.24569464052801e-05	-1.6015	0.000605939381820093	-2.48016666666667	8.75092442443796e-05	-0.7005	0.19091203779729	CAGL0H09592g		CAL0131672	Putative GPI-linked cell wall protein	
CAGL0H09614g	CAGL0H09614g	3.92216666666667	6.99239846475025e-06	2.75658333333333	2.42653591594402e-05	-1.51783333333333	0.000346417029601428	-2.29933333333333	9.26568574038591e-05	-0.610666666666666	0.207942886355045	CAGL0H09614g		CAL0131934	Putative GPI-linked cell wall protein	TIR1
CAGL0H09636g	CAGL0H09636g	1.52916666666667	4.30659951345975e-05	1.57666666666667	2.37272907897467e-05	0.6875	0.000484774835555333	0.573666666666667	0.0279384073860348	-0.2575	0.228336689767076	CAGL0H09636g		CAL0131548	Ortholog(s) have 4-hydroxy-4-methyl-2-oxoglutarate aldolase activity, oxaloacetate decarboxylase activity and role in 3,4-dihydroxybenzoate catabolic process	YER010C
CAGL0H09658g	CAGL0H09658g	-0.127166666666667	0.411884224528092	-0.5425	0.0168715149203929	0.252	0.0700671513234935	-0.5265	0.0619218753339028	-0.159833333333333	0.488539412196065	CAGL0H09658g		CAL0131442	Ortholog(s) have Ran GTPase binding activity, role in nucleocytoplasmic transport, protein import into nucleus and nuclear envelope localization	NTF2
CAGL0H09680g	CAGL0H09680g	0.323166666666667	0.14237195068337	0.596583333333333	0.00891901464514889	0.2105	0.0740848001994827	0.824666666666667	0.00211158564998971	-0.0765	0.743496304281252	CAGL0H09680g		CAL0131744	Ortholog(s) have GTP-Rho binding, phosphatidylinositol-4,5-bisphosphate binding activity	SEC3
CAGL0H09702g	CAGL0H09702g	0.2275	0.070538287614708	0.133166666666667	0.529162338720339	0.103833333333333	0.344177195849721	-0.3425	0.137467631103667	-0.0198333333333333	0.940488997458484	CAGL0H09702g		CAL0131712	Ortholog(s) have alpha-tubulin binding activity and role in protein folding, tubulin complex assembly	PAC2
CAGL0H09724g	CAGL0H09724g	-1.27066666666667	0.000594447690921242	-1.082	0.00168980506799844	-0.286	0.190260750735813	-0.382	0.156125744982886	-0.0106666666666667	0.981565134522197	CAGL0H09724g		CAL0131974	Ortholog(s) have GTPase activity, RNA binding activity and role in maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), rRNA processing, response to drug, ribosomal large subunit export from nucleus	NUG1
CAGL0H09746g	CAGL0H09746g	-0.579833333333333	0.00199468049486915	-0.703	0.0119667553825421	-0.170416666666667	0.209626679093467	0.241666666666667	0.310250840645737	0.141666666666667	0.626605259682086	CAGL0H09746g		CAL0131854	Ortholog(s) have ATPase activity, GTPase activity, adenosine-diphosphatase activity, cytidine diphosphatase activity, guanosine-diphosphatase activity and nucleoside-diphosphatase activity, more	YND1
CAGL0H09768g	CAGL0H09768g	-0.568166666666667	0.00250941185400882	-0.514166666666667	0.029053758360508	0.247416666666667	0.11274582561597	0.396333333333333	0.0561844981691589	0.301666666666667	0.169047709062227	CAGL0H09768g		CAL0131582	Ortholog of S. cerevisiae : FMP52, C. albicans SC5314 : C1_10280C_A, C. dubliniensis CD36 : Cd36_09680, C. parapsilosis CDC317 : CPAR2_804800 and C. auris B8441 : B9J08_001853	FMP52
CAGL0H09812g	CAGL0H09812g	0.246333333333333	0.298284066322306	0.243916666666667	0.254372409660704	0.4795	0.0170044512573585	0.297333333333333	0.235390420888055	-0.037	0.910705840676124	CAGL0H09812g		CAL0131454	Ortholog(s) have role in protein kinase A signaling and nucleus localization	SOK1
CAGL0H09834g	CAGL0H09834g	0.941166666666667	0.000285968657160446	0.682416666666667	0.00620196523920425	0.0871666666666667	0.488027421852675	1.07233333333333	0.000366791023962433	-0.412666666666667	0.0568445901001435	CAGL0H09834g		CAL0131500	Has domain(s) with predicted DNA binding, protein heterodimerization activity, role in DNA-templated transcription, initiation, nucleosome assembly and nucleosome, nucleus localization	
CAGL0H09856g	CAGL0H09856g	0.878333333333334	0.000240800355112643	0.73725	0.0053674602002692	-0.332666666666667	0.00958029730584967	0.128666666666667	0.61220868255014	-0.357	0.134344584992737	CAGL0H09856g		CAL0130591	Ortholog(s) have role in cellular response to DNA damage stimulus, regulation of extent of heterochromatin assembly	
CAGL0H09878g	CAGL0H09878g	-0.275833333333333	0.17207047033653	-0.818833333333334	0.00925985682897499	0.0296666666666667	0.880416971907313	-0.105	0.740866411998893	-0.323333333333333	0.379143510825368	CAGL0H09878g	IPP1	CAL0131448	Inorganic pyrophosphatase, cytoplasmic	
CAGL0H09922g	CAGL0H09922g	0.062	0.584065188666722	-0.0825833333333334	0.697090281195203	0.102666666666667	0.347113555013187	0.106	0.618511422955122	-0.224	0.263871456940639	CAGL0H09922g		CAL0131942	Ortholog(s) have protein phosphatase 1 binding, protein phosphatase regulator activity and role in ascospore wall assembly, regulation of phosphoprotein phosphatase activity	GIP1
CAGL0H09944g	CAGL0H09944g	1.27466666666667	9.36647465553589e-05	1.97383333333333	1.09324998901527e-05	-0.540166666666667	0.00150351162755853	0.0648333333333334	0.788425434993184	0.135	0.582769520493009	CAGL0H09944g		CAL0131938	Ortholog(s) have 2-alkenal reductase [NAD(P)] activity, NADPH:quinone reductase activity, mRNA 3'-UTR AU-rich region binding activity and role in cellular response to oxidative stress	ZTA1
CAGL0H09966g	CAGL0H09966g	4.31833333333333	2.10734483923903e-07	4.28525	6.11232791434077e-08	-0.646	0.00146228950904647	-0.290000000000001	0.193836385455538	0.113833333333333	0.642204848972273	CAGL0H09966g		CAL0129585	Ortholog of S. cerevisiae : FMP23 and Saccharomyces cerevisiae S288C : YBR047W	FMP23
CAGL0H09988g	CAGL0H09988g	-0.394833333333333	0.00637867465734164	0.748916666666667	0.00246480353262678	0.0173333333333334	0.882778004788565	0.1615	0.422700023879559	0.411833333333333	0.046058218159858	CAGL0H09988g		CAL0131726	Ortholog(s) have sequence-specific DNA binding activity and role in regulation of transcription by RNA polymerase II, termination of RNA polymerase II transcription, transcriptional start site selection at RNA polymerase II promoter	REB1
CAGL0H10010g	CAGL0H10010g	2.73283333333333	4.78390661429558e-05	1.52133333333333	0.000275280294216981	0.506333333333334	0.0384107424121248	0.7125	0.097226656772685	-0.485166666666667	0.174848710081989	CAGL0H10010g		CAL0131520	Protein of unknown function	
CAGL0H10032g	CAGL0H10032g	0.860666666666667	0.000673291800228214	0.339666666666667	0.189197922567236	-0.25	0.0461668423909981	0.522333333333333	0.0730988738705974	0.0359999999999999	0.915414163892155	CAGL0H10032g	PST2	CAL0131808	Ortholog(s) have cytoplasm, membrane raft localization	RFS1
CAGL0H10054g	CAGL0H10054g	1.1525	0.000176145495312576	0.379416666666667	0.223845685251535	-0.524	0.0067525898352588	-0.447166666666667	0.164621017178017	-0.6415	0.100920253877803	CAGL0H10054g		CAL0131516	Ortholog of S. cerevisiae : YBR053C, C. albicans SC5314 : C4_02760C_A/CGR1, C. dubliniensis CD36 : Cd36_42630, C. parapsilosis CDC317 : CPAR2_400280 and C. auris B8441 : B9J08_002214	YBR053C
CAGL0H10076g	CAGL0H10076g	-0.0713333333333334	0.730235079219786	-2.39183333333333	5.82944575083315e-06	0.8975	5.68688491773236e-05	-1.06266666666667	0.00109201356889888	-1.45633333333333	0.000169009333506291	CAGL0H10076g		CAL0131608	Ortholog(s) have plasma membrane localization	YRO2
CAGL0H10098g	CAGL0H10098g	0.100666666666667	0.520210759744562	0.334583333333333	0.0860737520733252	0.430166666666667	0.0309268050197725	0.176166666666667	0.386511389744769	0.0136666666666667	0.964997752487689	CAGL0H10098g		CAL0131928	Ortholog(s) have role in mRNA splicing, via spliceosome and U4/U6 snRNP, U4/U6 x U5 tri-snRNP complex localization	PRP6
CAGL0H10120g	CAGL0H10120g	1.442	0.00013084807498626	1.48766666666667	5.05381024688368e-05	0.564166666666667	0.00151962858757403	0.0373333333333334	0.878242152170392	-0.192833333333333	0.383720431884331	CAGL0H10120g		CAL0129564	Ortholog(s) have glucan endo-1,6-beta-glucosidase activity and role in fungal-type cell wall beta-glucan metabolic process, fungal-type cell wall disassembly involved in conjugation with cellular fusion	YBR056W
CAGL0H10142g	CAGL0H10142g	-2.99333333333333	4.44080047044319e-05	-2.03575	4.14356221806182e-06	0.602666666666667	0.000839510886131622	0.761666666666667	0.00370023205632473	0.606666666666667	0.0132249896396065	CAGL0H10142g	ARO3	CAL0131756	Putative 2-dehydro-3-deoxyphosphoheptonate aldolase; protein abundance increased in ace2 mutant cells	
CAGL0H10164g	CAGL0H10164g	-0.0455	0.693197916303626	-0.095	0.645491022004054	-0.105	0.370861734922669	-0.158833333333333	0.453232294159775	-0.0355	0.883677017303876	CAGL0H10164g		CAL0132012	Ortholog(s) have role in mRNA methylation, meiotic cell cycle, negative regulation of pseudohyphal growth, premeiotic DNA replication and RNA N6-methyladenosine methyltransferase complex localization	MUM2
CAGL0H10186g	CAGL0H10186g	-0.2995	0.0276104950969968	0.1185	0.55471463176739	0.646333333333333	0.0389981800840426	0.270166666666667	0.191848996260412	-0.0198333333333333	0.934242710062626	CAGL0H10186g		CAL0131460	Ortholog(s) have thiol-dependent ubiquitin-specific protease activity and role in negative regulation of gluconeogenesis, proteasome-mediated ubiquitin-dependent protein catabolic process	UBP14
CAGL0H10202g	CAGL0H10202g	-0.0131666666666667	0.920536209733813	0.46475	0.0457257912606424	-0.130333333333333	0.267542113111904	0.0476666666666667	0.854773452816618	-0.0828333333333333	0.767394112091267	CAGL0H10202g		CAL0131606	Ortholog(s) have enzyme activator activity, role in 3-keto-sphinganine metabolic process, positive regulation of sphingolipid biosynthetic process and SPOTS complex localization	TSC3
CAGL0H10208g	CAGL0H10208g	0.155166666666667	0.359165927823892	0.366	0.109383456870851	0.285333333333333	0.0216859126209247	0.860166666666667	0.0014419551505622	-0.2335	0.231773835708327	CAGL0H10208g		CAL0131706	Ortholog(s) have protein serine/threonine kinase activity and role in negative regulation of clathrin-dependent endocytosis, peptidyl-threonine phosphorylation, protein autophosphorylation, protein phosphorylation	AKL1
CAGL0H10230g	CAGL0H10230g	-0.0981666666666667	0.46592932995842	-0.350833333333333	0.079700576872541	-0.261	0.0260425315792144	0.0631666666666666	0.775406678957477	0.0558333333333333	0.810873354969738	CAGL0H10230g		CAL0130018	Ortholog(s) have DNA replication origin binding, chromatin binding activity	ORC2
CAGL0H10252g	CAGL0H10252g	-1.245	0.000172653716921651	-0.633083333333333	0.00847031452778213	-0.573333333333333	0.00478718294167053	-0.459333333333333	0.049629039874961	0.2525	0.253318523085618	CAGL0H10252g		CAL0131666	Ortholog(s) have tRNA methyltransferase activity, role in cytoplasmic translation, tRNA methylation and cytoplasm localization	TRM7
CAGL0H10274g	CAGL0H10274g	0.0035	0.983718501545141	0.61575	0.0194208290429475	-0.0303333333333334	0.84673211088529	-0.0513333333333333	0.865254070682705	0.100166666666667	0.768584004274458	CAGL0H10274g		CAL0131510	Has domain(s) with predicted zinc ion binding activity	YBR062C
CAGL0H10296g	CAGL0H10296g	-0.0975	0.419390780551993	-0.0423333333333333	0.848221563328692	-0.263833333333333	0.0292862706808303	-0.0151666666666667	0.952752291191647	0.13	0.522200501462517	CAGL0H10296g		CAL0129678	Ortholog(s) have role in protein insertion into mitochondrial inner membrane from matrix and extrinsic component of mitochondrial inner membrane, mitochondrial matrix localization	MSS2
CAGL0H10318g	CAGL0H10318g	-0.183166666666667	0.150173878809937	0.52225	0.0186921214242505	-0.32875	0.0430574794895793	-0.409666666666667	0.0536112009082937	0.2775	0.187848281372577	CAGL0H10318g		CAL0131720	Ortholog(s) have RNA polymerase II CTD heptapeptide repeat kinase activity, cyclin-dependent protein kinase activating kinase activity, cyclin-dependent protein kinase activity, cyclin-dependent protein serine/threonine kinase activity	KIN28
CAGL0H10340g	CAGL0H10340g	0.219333333333333	0.0993739214558836	0.136583333333333	0.563218901970354	0.4185	0.0101641741779991	0.420666666666667	0.0895101954181444	-0.0803333333333334	0.784408073841585	CAGL0H10340g		CAL0130410	Ortholog(s) have role in cellular lipid metabolic process	YDL109C
CAGL0H10362g	CAGL0H10362g	0.739	0.00649546943282688	0.342083333333333	0.144387557978284	-0.369166666666667	0.0143459088342899	0.437166666666667	0.271294624212802	-0.0536666666666667	0.861369967439518	CAGL0H10362g		CAL0131752	Ortholog(s) have protein binding, bridging activity and role in proteasome regulatory particle assembly	TMA17
CAGL0H10384g	CAGL0H10384g	-1.19283333333333	4.44080047044319e-05	-0.512083333333333	0.0161797856580751	-0.1145	0.324975032610181	-0.663333333333333	0.00561032871703857	0.494833333333333	0.0256836405034364	CAGL0H10384g		CAL0131576	Ortholog(s) have role in exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), nuclear polyadenylation-dependent tRNA catabolic process, rRNA catabolic process	RRP42
CAGL0H10406g	CAGL0H10406g	-0.536666666666667	0.0281163409655682	-0.673166666666667	0.00718122905478452	0.213833333333333	0.222368986029836	-0.898333333333333	0.00171531198897883	-0.126666666666667	0.689078953247777	CAGL0H10406g		CAL0130134	Ortholog(s) have tRNA (guanine) methyltransferase activity and role in tRNA methylation	TRM3
CAGL0H10428g	CAGL0H10428g	0.255833333333333	0.165374258674521	0.253166666666667	0.223650383053041	0.242666666666667	0.0425631084396673	0.388666666666667	0.0694832475181462	-0.0193333333333333	0.941100922674435	CAGL0H10428g		CAL0130256	Ortholog(s) have phosphatidylinositol-3-phosphate binding activity and role in autophagy of mitochondrion, early endosome to Golgi transport, macroautophagy, protein localization by the Cvt pathway	ATG20
CAGL0H10450g	CAGL0H10450g	-0.00766666666666667	0.956388770013043	-0.0279166666666667	0.899260549910312	-0.0545	0.6381520006855	-0.123666666666667	0.61220868255014	0.00350000000000001	0.989953539590809	CAGL0H10450g		CAL0131480	Has domain(s) with predicted oxidoreductase activity and role in metabolic process	YDL114W
CAGL0H10472g	CAGL0H10472g	0.207166666666667	0.269862766400354	0.609583333333333	0.010552744757243	-0.1185	0.278265786096303	0.3105	0.170570938397986	0.100333333333333	0.684531411136621	CAGL0H10472g		CAL0130547	Ortholog(s) have role in nucleocytoplasmic transport, protein import into nucleus and cytoplasm, nucleus localization	IWR1
CAGL0H10494g	CAGL0H10494g	-0.374833333333333	0.030248460513852	0.13425	0.487584067816013	0.220666666666667	0.207231355097546	0.2455	0.286940649641676	0.0295	0.909476784933606	CAGL0H10494g		CAL0131604	Ortholog(s) have structural constituent of nuclear pore activity	NUP84
CAGL0H10516g	CAGL0H10516g	-0.430333333333333	0.0299577090097571	-0.271416666666667	0.205497146094405	0.0348333333333333	0.832435075925346	0.2215	0.295934347712196	0.198833333333333	0.424377054279704	CAGL0H10516g		CAL0131976	Ortholog(s) have enzyme regulator activity and role in mitotic actomyosin contractile ring contraction, mitotic division septum assembly, regulation of cell shape, secondary cell septum biogenesis	CYK3
CAGL0H10538g	CAGL0H10538g	-0.614833333333333	0.00455936601482883	-0.1295	0.56996175808098	-0.159	0.272237102584401	-0.0745	0.758707980707879	0.142	0.623377194180319	CAGL0H10538g		CAL0131438	Ortholog(s) have glycine transmembrane transporter activity, role in glycine import into mitochondrion, heme biosynthetic process and mitochondrion localization	YDL119C
CAGL0H10560g	CAGL0H10560g	-0.7055	0.000561693045279785	-0.271	0.171777533238116	-0.189	0.109105159559229	-0.377	0.0734532400708765	0.154333333333333	0.435850042369575	CAGL0H10560g		CAL0131834	Ortholog(s) have endoplasmic reticulum localization	YDL121C
CAGL0H10582g	CAGL0H10582g	-0.298833333333333	0.0317787514614114	-0.524166666666667	0.125255726797148	0.544333333333333	0.00145483619156699	0.0519999999999999	0.904803327850016	-0.07	0.880804122687378	CAGL0H10582g		CAL0130534	Ortholog(s) have thiol-dependent ubiquitin-specific protease activity, role in protein deubiquitination and cytoplasm, endoplasmic reticulum localization	UBP1
CAGL0H10604g	CAGL0H10604g	-1.29433333333333	0.000589423335463471	-1.08658333333333	0.00347961704710094	-0.492	0.0163383500122063	0.7695	0.0651984084123239	-0.119333333333334	0.745579144710107	CAGL0H10604g	PUB1	CAL0131936	Putative major polyadenylated RNA-binding protein of nucleus and cytoplasm; protein abundance decreased in ace2 mutant cells	
CAGL0H10626g	CAGL0H10626g	0.616666666666667	0.000970852759136829	-0.338916666666667	0.0793361982179399	0.146	0.143800064219268	-0.168	0.405655250811245	-0.502	0.0169191736907553	CAGL0H10626g	AWP13	CAL0131554	Predicted cell wall adhesin with a role in adhesion; belongs to adhesin cluster III; predicted GPI anchor; contains tandem repeats	
CAGL0I00220g	CAGL0I00220g	0.106333333333333	0.441414410418737	0.0341666666666666	0.915734944828876	0.260333333333333	0.597870395842152	0.0141666666666667	0.970024130056106	-0.0256666666666667	0.947964084319022	CAGL0I00220g	EPA23	CAL0130346	Predicted GPI-linked adhesin-like protein; belongs to adhesin cluster I	
CAGL0I00242g	CAGL0I00242g	0.471333333333333	0.0105693574443189	0.137583333333333	0.531017095933054	0.408416666666667	0.0142971207904302	0.709333333333333	0.0147157715266764	0.159166666666667	0.525147503959998	CAGL0I00242g		CAL0132706	Has domain(s) with predicted glutathione peroxidase activity and role in oxidation-reduction process, response to oxidative stress	
CAGL0I00264g	CAGL0I00264g	1.27316666666667	2.62844927859886e-05	1.07366666666667	0.000897078087768398	-0.0923333333333334	0.48307557994084	-0.529666666666667	0.0416722487658442	-0.215666666666667	0.422271338243417	CAGL0I00264g		CAL0132622	Has domain(s) with predicted glutathione peroxidase activity and role in oxidation-reduction process, response to oxidative stress; mass spectrometry data support an N-terminal extension of this ORF	
CAGL0I00286g	CAGL0I00286g	0.8165	0.0534361002047275	2.66466666666667	5.82944575083315e-06	-0.643666666666667	0.00203038636905667	0.907166666666667	0.0102470791769678	0.935833333333333	0.0124208972365996	CAGL0I00286g		CAL0132216	Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	
CAGL0I00308g	CAGL0I00308g	0.41	0.0108116527802588	0.295916666666666	0.195805962736091	0.441666666666667	0.00476939759231133	0.794666666666667	0.00700563878699349	-0.194	0.360876345105508	CAGL0I00308g		CAL0132110	Ortholog(s) have role in DNA recombination, DNA repair, filamentous growth of a population of unicellular organisms, growth of unicellular organism as a thread of attached cells and meiotic gene conversion, more	SOH1
CAGL0I00330g	CAGL0I00330g	0.311833333333333	0.0179281400372333	0.791083333333333	0.00693734451985012	0.0934166666666666	0.448501209976995	0.272333333333333	0.337666119852434	0.138166666666667	0.650695613540259	CAGL0I00330g		CAL0129861	Ortholog(s) have role in phospholipid biosynthetic process, phospholipid metabolic process and endoplasmic reticulum localization	SCS3
CAGL0I00352g	CAGL0I00352g	-0.4825	0.00398019291192691	-0.246333333333333	0.202230005572772	0.340666666666667	0.0137398292921006	0.207666666666667	0.372997906389744	0.412833333333333	0.0500098503100123	CAGL0I00352g		CAL0130017	Ortholog(s) have proteasome binding, single-stranded DNA binding, single-stranded DNA helicase activity, ubiquitin conjugating enzyme activity, ubiquitin-protein transferase activity	RAD6
CAGL0I00374g	CAGL0I00374g	0.167	0.392924888712499	-0.11425	0.569546093561959	0.21875	0.130143539377642	0.333	0.108415729324842	-0.8545	0.00634648932937311	CAGL0I00374g		CAL0130089	Ortholog of S. cerevisiae : GEP7 and Saccharomyces cerevisiae S288C : YGL057C	GEP7
CAGL0I00396g	CAGL0I00396g	0.114333333333333	0.446312907064318	0.0134999999999998	0.963924227296412	0.193	0.116807553251663	0.218333333333333	0.433652860743613	-0.371833333333333	0.191077786468937	CAGL0I00396g		CAL0132324	Protein of unknown function	
CAGL0I00418g	CAGL0I00418g	0.77	0.00641645522057892	1.34625	0.00556396877176359	-0.678333333333333	0.00583770009745932	0.712333333333333	0.0776005301865593	-1.03416666666667	0.0475329596064958	CAGL0I00418g		CAL0132290	Ortholog(s) have electron transfer activity, stearoyl-CoA 9-desaturase activity	OLE1
CAGL0I00440g	CAGL0I00440g	-0.449166666666667	0.00923625872175218	-0.645083333333333	0.00632308862969164	-0.194666666666667	0.105352152853114	-0.723833333333333	0.00948535020233337	0.0589999999999999	0.812073434440646	CAGL0I00440g		CAL0132630	Ortholog(s) have cargo receptor activity and role in ascospore formation, axial cellular bud site selection, endoplasmic reticulum to Golgi vesicle-mediated transport	ERV14
CAGL0I00462g	CAGL0I00462g	-0.258166666666667	0.0441836407661542	-0.082	0.716800984150283	0.829666666666667	0.000256590175689194	1.25366666666667	0.000341435316361706	0.296166666666667	0.198701260376796	CAGL0I00462g		CAL0129598	Ortholog(s) have role in cotranslational protein targeting to membrane and endoplasmic reticulum membrane localization	HRI1
CAGL0I00484g	CAGL0I00484g	0.902833333333333	0.00027670888861479	0.533916666666666	0.0391202261925323	0.250083333333333	0.0840852265260456	0.909166666666667	0.00465004876617443	-0.269166666666667	0.212439731464756	CAGL0I00484g		CAL0130502	Ortholog(s) have cell adhesion molecule binding, glucan endo-1,6-beta-glucosidase activity, glucan exo-1,3-beta-glucosidase activity	EXG1
CAGL0I00506g	CAGL0I00506g	-0.0448333333333333	0.748673968513768	0.0463333333333334	0.850906496614946	0.132166666666667	0.310336273547571	0.4635	0.0533016016834971	0.00416666666666665	0.989953539590809	CAGL0I00506g		CAL0132680	Ortholog(s) have glutathione hydrolase activity, role in glutathione catabolic process, xenobiotic metabolic process and fungal-type vacuole localization	ECM38
CAGL0I00528g	CAGL0I00528g	1.083	0.000798928105439115	1.60858333333333	0.000125998525296572	0.592	0.00686751072061325	-0.238333333333334	0.546013067146164	0.197833333333333	0.579052038128305	CAGL0I00528g		CAL0132094	Ortholog(s) have mRNA binding, pre-mRNA 5'-splice site binding activity and role in mRNA 5'-splice site recognition, mRNA splicing, via spliceosome, positive regulation of RNA binding	YHC1
CAGL0I00550g	CAGL0I00550g	2.04233333333333	4.44861403131478e-06	0.920583333333333	0.00106430091006045	-0.00483333333333347	0.976647161160452	-0.348166666666667	0.0893449586978622	-0.509666666666666	0.022913475186735	CAGL0I00550g		CAL0132606	Ortholog of S. cerevisiae : YLR297W and Saccharomyces cerevisiae S288C : YLR297W	YLR297W
CAGL0I00572g	CAGL0I00572g	0.257166666666667	0.0720084693536705	-0.0123333333333331	0.958350059064679	0.5265	0.00328895078352671	0.693833333333333	0.00492074839298886	0.203	0.363167699640483	CAGL0I00572g		CAL0132298	Ortholog(s) have ATPase activity, proton-transporting ATP synthase activity, rotational mechanism activity	ATP14
CAGL0I00594g	CAGL0I00594g	-0.289833333333333	0.119034925383188	-0.432333333333333	0.0809020470658828	0.048	0.685130304201726	-0.842666666666667	0.00558610875026413	0.067	0.818723591488264	CAGL0I00594g		CAL0132386	Ortholog(s) have GTP binding, GTPase activity, Ran guanyl-nucleotide exchange factor activity	GSP1
CAGL0I00616g	CAGL0I00616g	-0.0641666666666667	0.696943710411486	-0.408583333333333	0.120568196186907	0.365666666666667	0.0381293222296659	-0.416166666666667	0.17234837744208	-0.0688333333333333	0.853134497157906	CAGL0I00616g		CAL0129436	Ortholog(s) have protein transmembrane transporter activity, role in posttranslational protein targeting to membrane, translocation and Sec62/Sec63 complex localization	SEC72
CAGL0I00638g	CAGL0I00638g	0.000333333333333331	0.997673480874254	-0.323083333333333	0.107361170634124	-0.09	0.363148706517601	0.127333333333333	0.541869491945295	5e-04	0.99892198669747	CAGL0I00638g		CAL0132260	Ortholog(s) have role in ubiquinone-6 biosynthetic process and mitochondrion localization	YLR290C
CAGL0I00660g	CAGL0I00660g	0.0346666666666667	0.802924162417571	-0.0534166666666665	0.835953254701723	0.00350000000000002	0.978683968385278	0.413	0.0896571811727111	0.410333333333333	0.0924027454707912	CAGL0I00660g		CAL0132114	Ortholog(s) have GTPase activity, mitochondrial ribosome binding activity, role in positive regulation of translation and mitochondrial matrix localization	GUF1
CAGL0I00682g	CAGL0I00682g	-0.256	0.0570622017376936	0.0188333333333334	0.941605711456288	0.0448333333333334	0.722180148021249	-0.162333333333333	0.514258365754662	0.535833333333333	0.0296433532107348	CAGL0I00682g		CAL0132394	Ortholog(s) have endopeptidase activity, role in protein processing involved in protein targeting to mitochondrion and mitochondrial inner membrane peptidase complex localization	IMP1
CAGL0I00704g	CAGL0I00704g	-0.0058333333333333	0.961115000886062	-0.115166666666667	0.564169014872363	-0.410666666666667	0.00329956027624008	0.243333333333333	0.259903701923028	0.201333333333333	0.285624396427062	CAGL0I00704g		CAL0130424	Ortholog(s) have dolichyl-diphosphooligosaccharide-protein glycotransferase activity, role in protein N-linked glycosylation and oligosaccharyltransferase complex localization	SWP1
CAGL0I00726g	CAGL0I00726g	0.00483333333333341	0.970774367209521	-0.0494166666666667	0.852668524377469	-0.0196666666666666	0.882778004788565	0.212833333333333	0.401408733738388	0.0298333333333333	0.924647765382484	CAGL0I00726g		CAL0132392	Ortholog(s) have role in ascospore wall assembly	OSW5
CAGL0I00748g	CAGL0I00748g	-1.65183333333333	0.00295849141176759	-2.10808333333333	6.48525406914963e-06	0.0516666666666667	0.786664170252432	0.0656666666666667	0.798630725657038	0.27	0.342068924371126	CAGL0I00748g		CAL0129543	Ortholog(s) have NADH dehydrogenase activity, role in NADH oxidation, chronological cell aging, glycolytic fermentation to ethanol and mitochondrion, plasma membrane localization	NDE1
