C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0J05478g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial small ribosomal subunit localization	-6.30e-01	1.13e-03	-6.37e-02	8.13e-01	4.82e-01	3.19e-03	1.54e+00	9.27e-05	-7.93e-01	-1.57e-01	1.02e+00	2.58e+00	0	0	0	1	SWS2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J05478g	OFF	0	0	0	UP
CAGL0J05984g		Ortholog(s) have adenine deaminase activity and role in adenine catabolic process, cell-abiotic substrate adhesion, hypoxanthine salvage, purine-containing compound salvage, regulation of G2/M transition of mitotic cell cycle	-1.91e+00	1.65e-05	-2.31e+00	2.76e-05	2.56e-01	1.03e-01	-2.90e-01	3.41e-01	-2.28e+00	-3.11e+00	4.64e-01	-6.16e-01	-1	-1	0	0	AAH1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J05984g	OFF	DOWN	DOWN	0	0
CAGL0J07766g		Ortholog(s) have RNA polymerase I activity and role in nucleolar large rRNA transcription by RNA polymerase I, transcription by RNA polymerase I, transcription elongation from RNA polymerase I promoter	-1.63e+00	8.59e-05	-1.66e+00	3.61e-05	-2.98e-02	8.88e-01	-1.22e+00	3.98e-04	-1.96e+00	-2.26e+00	-2.41e-01	-2.24e+00	0	-1	0	-1	RPA49	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J07766g	Type II	DOWN	DOWN	0	DOWN
CAGL0J08547g		Protein of unknown function	6.50e-01	7.99e-04	6.79e-01	5.09e-03	1.19e+00	3.47e-05	7.65e-01	2.80e-03	7.03e-01	8.20e-01	2.78e+00	1.23e+00	0	0	1	0		METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J08547g	OFF	0	0	UP	0
CAGL0J08679g		Ortholog(s) have role in cytoplasmic translation and cytoplasm localization	-1.57e+00	3.08e-05	-1.62e+00	3.45e-05	-2.81e-01	3.75e-02	-6.89e-01	8.14e-03	-1.89e+00	-2.20e+00	-8.62e-01	-1.31e+00	0	-1	0	0	TMA46	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J08679g	OFF	DOWN	DOWN	0	0
CAGL0J09240g	LYS21	Homocitrate synthase; protein abundance increased in ace2 mutant cells	-1.18e+00	5.01e-02	-1.68e+00	3.06e-05	7.89e-01	1.94e-03	1.03e+00	7.33e-04	-1.43e+00	-2.28e+00	1.78e+00	1.69e+00	0	-1	0	0	LYS21	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0J09240g	Type I	0	DOWN	UP	UP
CAGL0J09614g		Ortholog(s) have box H/ACA snoRNA binding activity, role in cleavage involved in rRNA processing, rRNA pseudouridine synthesis, snRNA pseudouridine synthesis and box H/ACA snoRNP complex, nucleolus localization	-9.62e-01	1.92e-03	-1.54e+00	1.69e-03	5.39e-01	1.56e-03	-6.51e-01	7.82e-02	-1.18e+00	-2.09e+00	1.17e+00	-1.25e+00	0	-1	0	0	NHP2	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J09614g	OFF	0	DOWN	0	0
CAGL0J09724g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-7.11e-01	6.74e-04	-1.61e-01	4.01e-01	-1.27e-01	2.60e-01	1.23e+00	3.59e-04	-8.88e-01	-2.86e-01	-4.80e-01	2.04e+00	0	0	0	1	MRPL11	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J09724g	OFF	0	0	0	UP
CAGL0J10010g		Ortholog(s) have tRNA (adenine-N1-)-methyltransferase activity, role in tRNA methylation and nucleus, tRNA (m1A) methyltransferase complex localization	-1.75e+00	5.11e-05	-1.52e+00	1.15e-04	2.97e-02	8.78e-01	-4.02e-01	1.39e-01	-2.10e+00	-2.07e+00	-9.42e-02	-8.11e-01	-1	-1	0	0	GCD10	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J10010g	OFF	DOWN	DOWN	0	0
CAGL0J10164g	RPL16A	Putative ribosomal protein	-1.98e+00	3.07e-04	-1.49e+00	1.12e-04	-3.88e-01	1.40e-02	-1.28e+00	1.84e-04	-2.37e+00	-2.04e+00	-1.13e+00	-2.35e+00	-1	-1	0	-1	RPL16B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J10164g	Type II	DOWN	DOWN	0	DOWN
CAGL0J10824g		Ortholog(s) have lanosterol synthase activity, role in ergosterol biosynthetic process and lipid droplet localization	4.67e-01	9.39e-03	-2.02e-02	9.33e-01	-2.24e-01	1.22e-01	-1.22e+00	2.46e-04	4.88e-01	-9.98e-02	-7.22e-01	-2.24e+00	0	0	0	-1	ERG7	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J10824g	OFF	0	0	0	DOWN
CAGL0J11858g	RML2	Ortholog(s) have structural constituent of ribosome activity, role in mitochondrial translation and mitochondrial large ribosomal subunit localization	-9.06e-01	3.12e-04	-3.02e-01	1.19e-01	-2.58e-01	8.50e-02	1.54e+00	2.00e-03	-1.11e+00	-4.71e-01	-8.05e-01	2.58e+00	0	0	0	1	RML2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J11858g	OFF	0	0	0	UP
CAGL0K02233g		Ortholog(s) have role in maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-1.77e+00	5.34e-05	-8.15e-01	2.37e-03	-1.73e-02	9.36e-01	-4.40e-02	8.95e-01	-2.12e+00	-1.14e+00	-2.10e-01	-1.86e-01	-1	0	0	0	NSA2	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0K02233g	OFF	DOWN	0	0	0
CAGL0K04103g		Ortholog(s) have dolichyldiphosphatase activity, role in lipid biosynthetic process, protein N-linked glycosylation and integral component of endoplasmic reticulum membrane localization	-9.80e-01	8.91e-04	-7.57e-02	8.23e-01	-9.43e-01	4.51e-04	-3.42e-01	3.01e-01	-1.20e+00	-1.73e-01	-2.50e+00	-7.06e-01	0	0	-1	0	CAX4	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0K04103g	OFF	0	0	DOWN	0
CAGL0K04279g	SCM4	Ortholog of S. cerevisiae : SCM4 and Saccharomyces cerevisiae S288C : YGR049W	-1.53e+00	6.96e-04	-2.29e+00	5.63e-05	-1.56e+00	1.10e-04	-1.95e+00	2.13e-04	-1.84e+00	-3.08e+00	-4.02e+00	-3.52e+00	0	-1	-1	-1	SCM4	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0K04279g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0K04301g		Putative mitochondrial Ser/Thr protein kinase; gene is upregulated in azole-resistant strain	2.76e+00	8.83e-06	1.35e+00	3.00e-04	3.11e-01	1.98e-01	3.31e-01	1.68e-01	3.16e+00	1.70e+00	6.01e-01	4.70e-01	1	0	0	0	FMP48	METABOLISM	UNKNOWN	F1	CAGL0K04301g	OFF	UP	UP	0	0
CAGL0K04499g		Ortholog(s) have phosphoribosylformylglycinamidine synthase activity and role in purine nucleotide biosynthetic process	-6.97e-01	2.82e-02	-3.72e-01	3.59e-01	1.17e+00	1.24e-03	1.30e-01	7.27e-01	-8.71e-01	-5.62e-01	2.73e+00	1.19e-01	0	0	1	0	ADE6	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0K04499g	OFF	0	0	UP	0
CAGL0K05357g	GLN1	Ortholog(s) have glutamate-ammonia ligase activity, role in ammonia assimilation cycle, glutamine biosynthetic process, nitrogen compound metabolic process and nuclear periphery localization	-3.72e-01	1.22e-01	1.92e+00	2.67e-05	7.98e-02	6.29e-01	2.15e+00	8.57e-06	-4.91e-01	2.44e+00	2.97e-02	3.65e+00	0	1	0	1	GLN1	METABOLISM	NITROGEN METABOLISM	F1	CAGL0K05357g	Type II	0	UP	0	UP
CAGL0K06567g		Ortholog(s) have preribosome, large subunit precursor localization	-1.76e+00	3.53e-05	-1.55e+00	3.12e-05	-3.20e-02	8.22e-01	-1.31e+00	2.33e-04	-2.12e+00	-2.11e+00	-2.47e-01	-2.40e+00	-1	-1	0	-1	RPL27B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0K06567g	Type II	DOWN	DOWN	0	DOWN
CAGL0K08536g	APE1	Vacuolar aminopeptidase I	4.11e+00	1.98e-06	2.64e+00	3.94e-06	-1.52e-01	2.82e-01	-3.78e-01	1.31e-01	4.75e+00	3.40e+00	-5.44e-01	-7.70e-01	1	1	0	0	APE1	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0K08536g	OFF	UP	UP	0	0
CAGL0K10340g	ADE2	Putative phosphoribosylaminoimidazole carboxylase; aminoimidazole ribonucleotide (AIR) carboxylase	5.85e-02	8.06e-01	3.20e-01	1.12e-01	1.15e+00	6.92e-04	1.49e-01	6.05e-01	1.16e-02	3.48e-01	2.67e+00	1.52e-01	0	0	1	0	ADE2	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0K10340g	OFF	0	0	UP	0
CAGL0K10428g		Ortholog(s) have enzyme inhibitor activity and role in negative regulation of glycogen catabolic process	4.88e-01	1.92e-03	1.84e+00	6.64e-06	1.63e-01	2.32e-01	2.83e-01	1.57e-01	5.13e-01	2.34e+00	2.34e-01	3.87e-01	0	1	0	0	IGD1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0K10428g	OFF	0	UP	0	0
CAGL0K12518g		Ortholog(s) have alanine-glyoxylate transaminase activity, role in glycine biosynthetic process, by transamination of glyoxylate and fungal biofilm matrix localization	3.80e-01	4.28e-02	4.19e-01	1.18e-01	8.88e-01	1.96e-04	7.48e-01	1.32e-02	3.88e-01	4.77e-01	2.03e+00	1.20e+00	0	0	1	0	AGX1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0K12518g	OFF	0	0	UP	0
CAGL0L00759g	HIS1	ATP phosphoribosyltransferase; protein abundance increased in ace2 mutant cells	-1.07e+00	1.00e-02	-1.25e+00	7.40e-05	7.62e-01	5.59e-03	2.16e+00	2.93e-05	-1.30e+00	-1.71e+00	1.72e+00	3.67e+00	0	0	0	1		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0L00759g	Type I	0	DOWN	UP	UP
CAGL0L00979g		Ortholog(s) have role in endoplasmic reticulum to Golgi vesicle-mediated transport	-1.13e+00	6.67e-04	-1.48e+00	6.55e-05	-2.03e-02	8.94e-01	6.67e-03	9.78e-01	-1.38e+00	-2.02e+00	-2.18e-01	-9.69e-02	0	-1	0	0	TED1	METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0L00979g	OFF	0	DOWN	0	0
CAGL0L02937g	HIS3	Putative imidazoleglycerol-phosphate dehydratase	-2.32e+00	1.64e-04	-1.51e+00	4.27e-04	1.89e-01	4.21e-01	1.23e-01	6.83e-01	-2.77e+00	-2.06e+00	2.99e-01	1.06e-01	-1	-1	0	0	HIS3	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0L02937g	OFF	DOWN	DOWN	0	0
CAGL0L03806g		Ortholog(s) have rRNA binding activity and role in actomyosin contractile ring assembly, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal large subunit biogenesis	-1.71e+00	3.79e-05	-8.26e-01	2.70e-03	-2.32e-01	1.65e-01	-7.42e-01	5.83e-03	-2.05e+00	-1.16e+00	-7.41e-01	-1.41e+00	-1	0	0	0	NOP15	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L03806g	OFF	DOWN	0	0	0
CAGL0L03982g		Ortholog(s) have malate synthase activity, role in acetate catabolic process, carbon utilization, fatty acid catabolic process, glyoxylate cycle and cytosol, peroxisomal matrix, peroxisome localization	3.81e-01	3.63e-02	-1.80e-01	3.53e-01	9.00e-01	7.58e-04	1.25e+00	1.98e-04	3.88e-01	-3.10e-01	2.06e+00	2.07e+00	0	0	1	1	MLS1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L03982g	OFF	0	0	UP	UP
CAGL0L04070g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit, mitochondrion localization	1.28e-01	5.08e-01	4.40e-02	8.94e-01	8.90e-02	6.49e-01	2.29e+00	2.15e-04	9.31e-02	-1.55e-02	5.24e-02	3.90e+00	0	0	0	1	YNL122C	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0L04070g	OFF	0	0	0	UP
CAGL0L04664g	HEM15	Ortholog(s) have 2 iron, 2 sulfur cluster binding, ferrochelatase activity, role in heme biosynthetic process and mitochondrial inner membrane localization	-1.39e+00	7.83e-05	-1.61e+00	7.90e-05	1.94e-01	1.38e-01	4.75e-01	5.08e-02	-1.68e+00	-2.19e+00	3.12e-01	7.23e-01	0	-1	0	0	HEM15	METABOLISM	HEME BIOSYNTHESIS	F1	CAGL0L04664g	OFF	DOWN	DOWN	0	0
CAGL0L05500g		Ortholog(s) have role in ribosomal large subunit biogenesis and cytoplasm, nucleus localization	-1.37e+00	7.12e-05	-5.78e-01	1.21e-02	-4.59e-01	1.02e-02	-1.23e+00	1.40e-04	-1.66e+00	-8.32e-01	-1.30e+00	-2.27e+00	0	0	0	-1	ALB1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L05500g	Type II	DOWN	0	0	DOWN
CAGL0L08114g		Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization	-1.81e+00	1.90e-04	-1.44e+00	6.28e-05	-2.12e-01	8.14e-02	-9.06e-01	1.21e-03	-2.17e+00	-1.97e+00	-6.92e-01	-1.69e+00	-1	0	0	0		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08114g	Type II	DOWN	DOWN	0	DOWN
CAGL0L08118g		Ortholog(s) have mRNA binding activity, role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal small subunit assembly and small-subunit processome localization	-1.79e+00	1.05e-04	-1.53e+00	7.55e-05	-2.52e-01	1.30e-01	-1.34e+00	2.33e-04	-2.15e+00	-2.08e+00	-7.90e-01	-2.46e+00	-1	-1	0	-1	RPS14A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08118g	Type II	DOWN	DOWN	0	DOWN
CAGL0L08184g	FEN1	Predicted fatty acid elongase with role in sphingolipid biosynthetic process; mutants show reduced sensitivity to caspofungin and increased sensitivity to micafungin	-1.55e+00	8.45e-05	-2.06e+00	2.37e-05	-1.84e-01	2.33e-01	-6.94e-01	2.05e-02	-1.86e+00	-2.79e+00	-6.23e-01	-1.32e+00	0	-1	0	0	ELO2	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0L08184g	OFF	DOWN	DOWN	0	0
CAGL0L08426g	SUE1	Ortholog(s) have role in protein catabolic process and mitochondrial envelope localization	1.80e+00	9.60e-03	4.33e-01	2.22e-01	-2.82e-01	2.64e-01	6.22e-02	8.86e-01	2.04e+00	4.96e-01	-8.64e-01	1.89e-04	1	0	0	0	SUE1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L08426g	OFF	UP	0	0	0
CAGL0L08756g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) and nucleus, preribosome, small subunit precursor localization	-1.25e+00	6.42e-04	-1.05e+00	3.94e-04	-1.22e-01	5.42e-01	-1.12e+00	6.79e-04	-1.52e+00	-1.46e+00	-4.68e-01	-2.07e+00	0	0	0	-1	RRP12	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L08756g	Type II	DOWN	0	0	DOWN
CAGL0L09086g		Ortholog(s) have 2-methylcitrate synthase activity, citrate (Si)-synthase activity, role in propionate catabolic process, 2-methylcitrate cycle, tricarboxylic acid cycle and mitochondrion localization	7.51e-01	3.13e-03	1.28e+00	7.72e-04	9.95e-01	2.63e-04	9.85e-02	7.14e-01	8.21e-01	1.61e+00	2.29e+00	6.38e-02	0	0	1	0	CIT3	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09086g	Type II	0	UP	UP	0
CAGL0L09108g		Ortholog(s) have role in propionate metabolic process	9.32e-01	8.36e-04	1.86e+00	3.81e-05	6.10e-01	1.24e-03	5.55e-01	3.06e-02	1.03e+00	2.37e+00	1.34e+00	8.62e-01	0	1	0	0	PDH1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09108g	OFF	0	UP	0	0
CAGL0L09273g		Ortholog(s) have isocitrate lyase activity, methylisocitrate lyase activity, role in propionate catabolic process, 2-methylcitrate cycle and mitochondrial matrix localization	2.33e+00	4.29e-05	3.40e+00	1.97e-07	1.16e+00	3.48e-04	7.36e-01	5.50e-03	2.66e+00	4.40e+00	2.70e+00	1.18e+00	1	1	1	0	ICL2	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L09273g	Type II	UP	UP	UP	0
CAGL0L10582g		Has domain(s) with predicted mannosyl-oligosaccharide glucosidase activity and role in oligosaccharide metabolic process	2.43e+00	7.95e-05	1.18e+00	4.79e-04	7.29e-01	1.81e-04	9.82e-02	7.00e-01	2.78e+00	1.47e+00	1.63e+00	6.32e-02	1	0	0	0	YMR196W	METABOLISM	UNKNOWN	F1	CAGL0L10582g	Type II	UP	0	UP	0
CAGL0L10890g		Ortholog(s) have role in cellular response to biotic stimulus, cellular response to starvation, chromosome organization and filamentous growth, more	-1.19e+00	3.72e-04	-8.73e-01	1.39e-03	4.03e-02	8.41e-01	-1.14e+00	2.91e-04	-1.44e+00	-1.22e+00	-6.79e-02	-2.11e+00	0	0	0	-1	YTM1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L10890g	OFF	0	0	0	DOWN
CAGL0L11000g		Ortholog(s) have uroporphyrinogen-III synthase activity and role in heme biosynthetic process	-2.15e+00	3.07e-06	-1.97e+00	5.83e-06	8.12e-02	4.81e-01	-1.84e-01	3.61e-01	-2.56e+00	-2.66e+00	3.30e-02	-4.30e-01	-1	-1	0	0	HEM4	METABOLISM	HEME BIOSYNTHESIS	F1	CAGL0L11000g	OFF	DOWN	DOWN	0	0
CAGL0L11902g		Ortholog(s) have adenylate kinase activity, nucleoside triphosphate adenylate kinase activity, role in nucleotide metabolic process and mitochondrial inner membrane, mitochondrial matrix localization	1.25e+00	1.31e-04	8.49e-01	2.34e-03	1.15e+00	5.53e-04	1.26e+00	5.65e-04	1.40e+00	1.04e+00	2.67e+00	2.09e+00	0	0	1	1	ADK2	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0L11902g	OFF	0	0	UP	UP
CAGL0M02167g		Ortholog of S. cerevisiae : PRM4 and Saccharomyces cerevisiae S288C : YPL156C	5.91e-01	6.56e-04	-2.42e-02	9.16e-01	1.03e+00	4.63e-05	2.90e-01	1.89e-01	6.33e-01	-1.05e-01	2.37e+00	3.99e-01	0	0	1	0	PRM4	METABOLISM	OTHERS	F1	CAGL0M02167g	OFF	0	0	UP	0
CAGL0M02915g		Ortholog(s) have role in autophagy of peroxisome and peroxisome localization	2.36e+00	5.34e-05	1.35e+00	4.30e-03	1.96e-01	1.38e-01	-5.28e-02	8.96e-01	2.70e+00	1.70e+00	3.17e-01	-2.01e-01	1	0	0	0	ATG36	METABOLISM	PERIXOPHAGY	F1	CAGL0M02915g	OFF	UP	UP	0	0
CAGL0M05775g		Has domain(s) with predicted RNA binding activity	-1.55e+00	2.47e-05	-7.40e-01	2.33e-03	2.03e-02	8.94e-01	-1.17e+00	2.28e-04	-1.86e+00	-1.05e+00	-1.17e-01	-2.15e+00	0	0	0	-1		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0M05775g	Type II	DOWN	0	0	DOWN
CAGL0M09669g		Ortholog(s) have calcium-dependent cysteine-type endopeptidase activity, cysteine-type endopeptidase activity	2.33e-01	1.25e-01	7.71e-01	2.41e-03	5.70e-01	3.68e-03	1.30e+00	4.25e-04	2.15e-01	9.40e-01	1.24e+00	2.16e+00	0	0	0	1	RIM13	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0M09669g	OFF	0	0	0	UP
CAGL0M10241g		Ortholog(s) have RNA binding activity, role in macroautophagy and cytosolic large ribosomal subunit localization	-2.29e+00	5.72e-05	-1.46e+00	1.71e-03	-7.36e-01	5.46e-03	-1.42e+00	6.99e-04	-2.73e+00	-1.99e+00	-1.99e+00	-2.58e+00	-1	0	0	-1	RPL14A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0M10241g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0M11110g		Ortholog(s) have role in rRNA processing and preribosome, large subunit precursor localization	-1.67e+00	7.73e-05	-9.57e-01	1.22e-03	-2.69e-01	3.86e-02	-1.07e+00	3.97e-04	-2.01e+00	-1.33e+00	-8.32e-01	-1.98e+00	-1	0	0	0	RRP1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0M11110g	Type II	DOWN	0	0	DOWN
CAGL0M13717g		Ortholog(s) have amidophosphoribosyltransferase activity and role in 'de novo' IMP biosynthetic process, adenine metabolic process	-8.77e-01	2.81e-03	-3.31e-01	2.24e-01	1.28e+00	4.42e-04	1.56e-01	5.42e-01	-1.08e+00	-5.09e-01	3.00e+00	1.65e-01	0	0	1	0	ADE4	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0M13717g	OFF	0	0	UP	0
