C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0I00462g		Ortholog(s) have role in cotranslational protein targeting to membrane and endoplasmic reticulum membrane localization	-0.258	4.418e-02	-0.082	7.168e-01	0.83	2.566e-04	1.254	3.414e-04	-0.358	-0.181	1.883	2.085	0	0	0	1	HRI1	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0I00462g	OFF	0	0	UP	UP
CAGL0I00528g		Ortholog(s) have mRNA binding, pre-mRNA 5'-splice site binding activity and role in mRNA 5'-splice site recognition, mRNA splicing, via spliceosome, positive regulation of RNA binding	1.083	7.989e-04	1.609	1.260e-04	0.592	6.868e-03	-0.238	5.460e-01	1.208	2.041	1.295	-0.526	0	1	0	0	YHC1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I00528g	OFF	0	UP	0	0
CAGL0I00550g		Ortholog of S. cerevisiae : YLR297W and Saccharomyces cerevisiae S288C : YLR297W	2.042	4.449e-06	0.921	1.064e-03	-0.005	9.766e-01	-0.348	8.934e-02	2.329	1.137	-0.179	-0.718	1	0	0	0	YLR297W	UNCLASSIFIED	_	Others	CAGL0I00550g	OFF	UP	0	0	0
CAGL0I00748g		Ortholog(s) have NADH dehydrogenase activity, role in NADH oxidation, chronological cell aging, glycolytic fermentation to ethanol and mitochondrion, plasma membrane localization	-1.652	2.958e-03	-2.108	6.485e-06	0.052	7.867e-01	0.066	7.986e-01	-1.987	-2.844	-0.04	0.006	0	-1	0	0	NDE1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I00748g	OFF	DOWN	DOWN	0	0
CAGL0I00792g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.718	1.063e-04	-1.436	1.059e-04	0.062	5.979e-01	-1.754	2.907e-04	-2.064	-1.96	-0.013	-3.176	-1	0	0	-1	RPS16A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I00792g	Type II	DOWN	DOWN	0	DOWN
CAGL0I00814g		Has domain(s) with predicted structural constituent of ribosome activity, role in translational elongation and ribosome localization	-0.889	6.664e-03	-0.393	9.341e-02	-0.176	1.282e-01	-1.219	6.368e-04	-1.096	-0.591	-0.603	-2.242	0	0	0	-1		REGULATION	TRANSLATION	F2	CAGL0I00814g	OFF	0	0	0	DOWN
CAGL0I01100g	GCY1	Ortholog(s) have alditol:NADP+ 1-oxidoreductase activity, aldo-keto reductase (NADP) activity, glycerol dehydrogenase [NAD(P)+] activity, mRNA binding, oxidoreductase activity	1.547	7.608e-04	1.803	1.609e-04	-0.043	8.026e-01	0.642	2.397e-02	1.75	2.297	-0.273	1.015	0	1	0	0	GCY1	REDOX SIGNALING	METABOLISM	F3	CAGL0I01100g	OFF	UP	UP	0	0
CAGL0I01166g	TRR1	Thioredoxin reductase (NADPH)	0.867	2.162e-02	2.978	1.491e-06	-0.646	2.295e-03	-0.606	2.503e-02	0.956	3.841	-1.764	-1.169	0	1	0	0	TRR2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0I01166g	Type I	0	UP	DOWN	0
CAGL0I01276g		Ortholog(s) have cytoplasm, nucleus localization	1.134	3.962e-02	1.851	3.739e-05	0.01	9.782e-01	1.754	8.751e-05	1.268	2.359	-0.142	2.96	0	1	0	1	YHR112C	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0I01276g	Type II	0	UP	0	UP
CAGL0I01298g		Ortholog(s) have aminopeptidase activity, metalloaminopeptidase activity, role in cellular response to drug, chaperone-mediated protein folding, proteolysis and extracellular region, fungal-type vacuole lumen localization	-1.899	1.691e-05	-1.399	4.011e-05	-0.214	9.792e-02	0.219	2.817e-01	-2.275	-1.912	-0.697	0.275	-1	0	0	0	APE4	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0I01298g	OFF	DOWN	DOWN	0	0
CAGL0I01408g	CYC1	Ortholog(s) have electron transfer activity and role in mitochondrial ATP synthesis coupled electron transport, mitochondrial electron transport, cytochrome c to oxygen, mitochondrial electron transport, ubiquinol to cytochrome c	-2.184	1.640e-03	-3.159	1.725e-06	-0.215	1.021e-01	-1.083	1.008e-03	-2.608	-4.226	-0.699	-2.003	-1	-1	0	-1	CYC1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I01408g	Type II	DOWN	DOWN	0	DOWN
CAGL0I01980g		Putative activator of transcription; gene is upregulated in azole-resistant strain	0.866	4.980e-03	-0.344	7.571e-02	1.057	6.059e-04	0.473	2.539e-02	0.955	-0.526	2.443	0.719	0	0	1	0	YSP1	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0I01980g	OFF	0	0	UP	0
CAGL0I02024g	OYE2	Putative NADPH dehydrogenase; protein abundance increased in ace2 mutant cells	2.158	3.221e-06	0.965	4.089e-04	0.178	1.656e-01	-0.193	3.233e-01	2.464	1.195	0.271	-0.446	1	0	0	0		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02024g	OFF	UP	0	0	0
CAGL0I02134g	PEX21B	Ortholog(s) have role in protein import into peroxisome matrix and cytosol, peroxisome localization	2.12	3.952e-04	2.471	5.079e-05	2.208	1.081e-05	2.094	2.140e-04	2.42	3.175	5.289	3.554	1	1	1	1	PEX18	TRANSPORT / TRAFFICKING	PEROXISOME	F4	CAGL0I02134g	Type II	UP	UP	UP	UP
CAGL0I02486g	ENO1	Putative enolase I; protein abundance increased in azole resistant strain and in ace2 mutant cells	0.955	4.969e-04	0.044	9.171e-01	0.419	1.400e-02	1.895	5.589e-04	1.059	-0.016	0.867	3.207	0	0	0	1	ENO2	REGULATION	OTHERS	F2	CAGL0I02486g	OFF	0	0	0	UP
CAGL0I02508g		Ortholog(s) have copper ion transmembrane transporter activity and role in cellular copper ion homeostasis, copper ion import, protein maturation by copper ion transfer	1.434	1.354e-04	1.881	3.451e-05	-0.718	5.230e-03	-0.564	3.022e-02	1.618	2.4	-1.941	-1.095	0	1	0	0	CTR2	TRANSPORT / TRAFFICKING	VACUOLAR MEMBRANE	F4	CAGL0I02508g	Type I	UP	UP	DOWN	0
CAGL0I02530g		Ortholog(s) have N,N-dimethylaniline monooxygenase activity, role in protein folding and endoplasmic reticulum membrane localization	2.695	5.099e-06	1.979	4.144e-06	0.603	5.738e-03	1.129	4.648e-04	3.091	2.528	1.323	1.867	1	1	0	0	FMO1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02530g	Type II	UP	UP	0	UP
CAGL0I02728g		Ortholog(s) have role in mitochondrial respiratory chain complex assembly and cytoplasm, mitochondrion localization	0.041	7.489e-01	0.033	9.382e-01	1.017	7.682e-05	0.92	3.371e-02	-0.009	-0.03	2.344	1.5	0	0	1	0	COX23	UNCLASSIFIED	_	Others	CAGL0I02728g	OFF	0	0	UP	0
CAGL0I03036g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-0.623	1.943e-03	-0.248	4.400e-01	0.333	3.746e-02	1.522	9.716e-04	-0.785	-0.4	0.654	2.554	0	0	0	1	MRPL10	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0I03036g	OFF	0	0	0	UP
CAGL0I03080g	URA3	Orotidine 5'-phosphate decarboxylase, catalyzes a step in pyrimidine biosynthesis; protein abundance decreased in ace2 mutant cells	-0.379	5.688e-02	-0.567	1.052e-02	0.979	4.045e-04	2.151	4.159e-06	-0.5	-0.818	2.251	3.654	0	0	1	1	URA3	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I03080g	OFF	0	0	UP	UP
CAGL0I03190g	RIP1	Putative ubiquinol-Cytochrome c reductase iron-sulfur protein	-1.9	1.186e-03	-2.576	1.977e-06	0.526	2.228e-03	0.278	2.422e-01	-2.276	-3.459	1.132	0.378	-1	-1	0	0	RIP1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I03190g	OFF	DOWN	DOWN	0	0
CAGL0I03234g		Ortholog(s) have RNA binding, U3 snoRNA binding, U4 snRNA binding activity and role in mRNA splicing, via spliceosome, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.105	3.679e-04	-1.306	5.281e-04	0.327	3.059e-02	-1.2	1.279e-03	-1.347	-1.791	0.64	-2.208	0	0	0	-1	SNU13	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I03234g	Type II	0	DOWN	0	DOWN
CAGL0I03366g		Ortholog(s) have ATP binding, ATPase activity, adenylate kinase activity	-0.529	2.227e-02	-0.005	9.849e-01	-0.518	1.854e-03	-1.137	2.987e-04	-0.675	-0.08	-1.447	-2.097	0	0	0	-1	FAP7	REGULATION	TRANSLATION	F2	CAGL0I03366g	OFF	0	0	0	DOWN
CAGL0I04004g		Protein of unknown function	-0.601	9.557e-03	-0.098	6.274e-01	-1.105	4.060e-05	-0.155	5.633e-01	-0.759	-0.203	-2.897	-0.379	0	0	-1	0		TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0I04004g	OFF	0	0	DOWN	0
CAGL0I04048g		Ortholog(s) have fructose 1,6-bisphosphate 1-phosphatase activity, role in carbon utilization, cellular response to glucose starvation and intracellular localization	1.946	6.555e-05	0.175	4.664e-01	1.074	6.834e-04	0.441	7.331e-02	2.217	0.156	2.487	0.663	1	0	1	0		METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0I04048g	Type II	UP	0	UP	0
CAGL0I04328g		Ortholog of S. cerevisiae : YJL133C-A and Saccharomyces cerevisiae S288C : YJL133C-A	1.58	7.367e-05	2.811	1.882e-06	-0.006	9.715e-01	1.084	1.141e-03	1.789	3.621	-0.183	1.788	0	1	0	0	YJL133C-A	UNCLASSIFIED	_	Others	CAGL0I04328g	Type II	UP	UP	0	UP
CAGL0I04334g		Ortholog(s) have sphingosine-1-phosphate phosphatase activity, role in calcium-mediated signaling and endoplasmic reticulum localization	-0.456	7.949e-03	-0.356	1.341e-01	-0.862	1.575e-04	-0.575	1.602e-02	-0.59	-0.541	-2.297	-1.114	0	0	-1	0	LCB3	REGULATION	OTHERS	F2	CAGL0I04334g	OFF	0	0	DOWN	0
CAGL0I04444g		Ortholog(s) have phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	-0.519	1.773e-01	0.666	2.644e-02	1.475	1.798e-03	0.239	3.103e-01	-0.663	0.803	3.477	0.309	0	0	1	0	ADE1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I04444g	OFF	0	0	UP	0
CAGL0I04686g		Ortholog(s) have ATPase activity, proton-transporting ATP synthase activity, rotational mechanism, proton-transporting ATPase activity, rotational mechanism activity and role in ATP synthesis coupled proton transport	-0.632	3.442e-02	-0.33	9.910e-02	0.175	5.291e-01	1.721	6.968e-05	-0.795	-0.508	0.266	2.902	0	0	0	1	ATP3	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0I04686g	OFF	0	0	0	UP
CAGL0I04730g	HMT1	Putative hnRNP arginine N-methyltransferase	-1.569	4.369e-05	-1.067	2.961e-04	0.446	2.006e-02	-1.185	6.368e-04	-1.889	-1.476	0.933	-2.182	0	0	0	-1	HMT1	REGULATION	OTHERS	F2	CAGL0I04730g	Type II	DOWN	0	0	DOWN
CAGL0I04752g		Ortholog(s) have phosphatidate cytidylyltransferase activity	-1.842	6.857e-05	-1.601	1.403e-05	-0.914	2.479e-03	-0.022	9.205e-01	-2.209	-2.178	-2.427	-0.147	-1	-1	-1	0	CDS1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0I04752g	Type II	DOWN	DOWN	DOWN	0
CAGL0I04906g		Ortholog(s) have endopeptidase activator activity and role in proteasomal ubiquitin-independent protein catabolic process, proteasome-mediated ubiquitin-dependent protein catabolic process	0.006	9.638e-01	0.399	8.070e-02	0.124	2.682e-01	1.54	9.964e-04	-0.05	0.452	0.14	2.585	0	0	0	1	PUP3	REGULATION	PROTEIN DEGRADATION	F2	CAGL0I04906g	OFF	0	0	0	UP
CAGL0I04972g		Ortholog(s) have role in telomere maintenance via recombination and Ino80 complex localization	0.642	2.268e-03	1.611	7.733e-05	-0.064	6.115e-01	0.105	6.768e-01	0.693	2.045	-0.326	0.075	0	1	0	0	IES5	METABOLISM	OTHERS	F1	CAGL0I04972g	OFF	0	UP	0	0
CAGL0I04994g	MET6	5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase; protein abundance increased in ace2 mutant cells	2.019	8.061e-04	3.164	3.943e-06	0.051	8.327e-01	-0.387	2.839e-01	2.302	4.085	-0.041	-0.785	1	1	0	0	MET6	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0I04994g	OFF	UP	UP	0	0
CAGL0I05060g		Ortholog(s) have sequence-specific DNA binding activity and role in chromatin silencing at rDNA, chromatin silencing at telomere, regulation of transcription by RNA polymerase II, transfer RNA gene-mediated silencing	1.88	4.079e-04	0.03	8.995e-01	-0.265	2.320e-01	-0.911	2.080e-03	2.14	-0.033	-0.822	-1.702	1	0	0	0	DOT6	REGULATION	TRANSLATION	F2	CAGL0I05060g	Type I	UP	0	0	DOWN
CAGL0I05390g		Ortholog(s) have protein kinase activity, protein serine/threonine kinase activity	2.106	1.991e-06	1.245	1.089e-04	-0.307	2.949e-02	-0.287	2.439e-01	2.404	1.564	-0.927	-0.611	1	0	0	0	SKS1	REGULATION	SIGNAL TRANSDUCTION	F2	CAGL0I05390g	OFF	UP	UP	0	0
CAGL0I05610g		Ortholog of S. cerevisiae : YNR014W and Saccharomyces cerevisiae S288C : YNR014W	2.985	6.954e-06	2.429	2.764e-05	0.019	9.109e-01	-0.557	9.685e-02	3.43	3.12	-0.121	-1.083	1	1	0	0	YNR014W	UNCLASSIFIED	_	Others	CAGL0I05610g	OFF	UP	UP	0	0
CAGL0I05874g		Haloacid dehalogenase-like hydrolase	2.467	6.857e-05	1.632	1.630e-04	0.337	8.635e-03	0.682	2.158e-02	2.826	2.072	0.664	1.085	1	1	0	0		UNCLASSIFIED	_	Others	CAGL0I05874g	OFF	UP	UP	0	0
CAGL0I05934g		Ortholog(s) have ubiquitin-protein transferase regulator activity and role in cellular response to water deprivation, stress-induced homeostatically regulated protein degradation pathway	2.419	6.992e-06	-0.386	1.455e-01	1.719	3.381e-05	-0.241	3.642e-01	2.769	-0.581	4.08	-0.531	1	0	1	0	YJL144W	REDOX SIGNALING	OTHERS	F3	CAGL0I05934g	Type II	UP	0	UP	0
CAGL0I06006g		Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription elongation from RNA polymerase I promoter and RNA polymerase I complex, nucleolus, nucleus localization	-1.248	1.829e-04	-0.685	7.409e-03	0.383	1.374e-02	-1.246	2.033e-03	-1.515	-0.973	0.78	-2.288	0	0	0	-1	RPA34	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I06006g	Type II	DOWN	0	0	DOWN
CAGL0I06050g	INO1	Putative inositol 1-phosphate synthase; regulated by the transcriptional activators Ino2p and Ino4p; protein differentially expressed in azole resistant strain	3.482	1.376e-05	0.3	1.671e-01	2.515	7.216e-05	1.414	1.413e-04	4.01	0.321	6.047	2.366	1	0	1	1	INO1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0I06050g	Type II	UP	0	UP	UP
CAGL0I06182g	PIR2	Pir protein family member, putative cell wall component	0.684	1.534e-03	-0.582	5.463e-02	1.09	9.577e-05	-0.231	4.122e-01	0.742	-0.838	2.526	-0.512	0	0	1	0	HSP150	MEMBRANE / CELL WALL	_	Others	CAGL0I06182g	OFF	0	0	UP	0
CAGL0I06644g		Putative GPI-linked cell wall protein	0.126	5.395e-01	-1.293	1.320e-04	0.115	5.236e-01	-1.15	4.482e-04	0.09	-1.773	0.116	-2.121	0	0	0	-1	SPI1	MEMBRANE / CELL WALL	_	Others	CAGL0I06644g	Type II	0	DOWN	0	DOWN
CAGL0I06743g	FTR1	Putative ferrous iron transmembrane transporter involved in iron uptake	3.61	7.646e-07	3.888	1.775e-07	-3.748	8.082e-08	-2.394	1.027e-05	4.161	5.037	-9.427	-4.297	1	1	-1	-1	FTR1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I06743g	Type I	UP	UP	DOWN	DOWN
CAGL0I06831g		Ortholog(s) have 2 iron, 2 sulfur cluster binding, electron transfer activity, iron-sulfur cluster binding, oxidoreductase activity, acting on NAD(P)H, oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor activity	-1.805	1.324e-04	-1.792	1.221e-05	-0.248	8.498e-02	0.698	6.758e-03	-2.165	-2.429	-0.78	1.113	-1	-1	0	0	COX15	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I06831g	OFF	DOWN	DOWN	0	0
CAGL0I07249g		Putative GTPase-activating protein involved in cell wall and cytoskeleton homeostasis; gene is upregulated in azole-resistant strain	1.626	5.114e-05	-1.347	8.115e-05	1.87	1.197e-05	0.113	7.225e-01	1.842	-1.844	4.454	0.089	0	0	1	0	BAG7	REGULATION	SIGNAL TRANSDUCTION	F2	CAGL0I07249g	SWITCH	UP	DOWN	UP	0
CAGL0I07491g		Ortholog(s) have role in cellular zinc ion homeostasis	1.699	3.858e-05	1.984	5.054e-05	-0.836	9.577e-05	-0.497	7.912e-02	1.928	2.534	-2.234	-0.978	0	1	-1	0	IZH4	UNCLASSIFIED	_	Others	CAGL0I07491g	Type I	UP	UP	DOWN	0
CAGL0I07843g	ADH1	Putative alcohol dehydrogenase isoenzyme III; increased protein abundance in azole resistant strain	0.814	3.711e-04	0.46	4.926e-02	-0.066	5.749e-01	1.663	9.266e-05	0.894	0.532	-0.331	2.8	0	0	0	1	ADH1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0I07843g	OFF	0	0	0	UP
CAGL0I07887g		Ortholog(s) have protein binding, bridging activity and role in cellular protein-containing complex localization, ubiquitin-dependent ERAD pathway, vesicle organization	1.851	9.877e-06	1.054	5.165e-04	0.938	9.039e-05	0.708	1.422e-02	2.105	1.312	2.151	1.13	1	0	1	0	ATG19	METABOLISM	OTHERS	F1	CAGL0I07887g	Type II	UP	0	UP	0
CAGL0I07969g		Ortholog(s) have role in ATP synthesis coupled proton transport, protein complex oligomerization and mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), plasma membrane localization	-1.245	5.135e-05	-1.22	2.406e-04	0.53	2.870e-03	2.276	8.751e-05	-1.511	-1.677	1.142	3.874	0	0	0	1	ATP19	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0I07969g	Type I	DOWN	DOWN	0	UP
CAGL0I08305g		Ortholog(s) have carnitine O-acetyltransferase activity	1.357	9.709e-04	0.907	6.641e-04	1.111	9.577e-05	0.304	1.425e-01	1.528	1.119	2.578	0.424	0	0	1	0	YAT2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0I08305g	Type II	UP	0	UP	0
CAGL0I08503g		Ortholog(s) have phosphoadenylyl-sulfate reductase (thioredoxin) activity	-0.365	3.253e-02	-0.036	9.263e-01	-0.121	4.620e-01	1.341	1.026e-03	-0.483	-0.121	-0.467	2.238	0	0	0	1	MET16	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0I08503g	OFF	0	0	0	UP
CAGL0I08547g		Ortholog of S. cerevisiae : YER156C, C. albicans SC5314 : C1_01910W_A, C. dubliniensis CD36 : Cd36_01750, C. parapsilosis CDC317 : CPAR2_108260 and C. auris B8441 : B9J08_001589	-4.157	1.183e-06	-3.588	1.334e-07	-0.362	1.766e-02	-0.91	1.043e-03	-4.913	-4.79	-1.062	-1.7	-1	-1	0	0	YER156C	UNCLASSIFIED	_	Others	CAGL0I08547g	Type II	DOWN	DOWN	0	DOWN
CAGL0I08987g		Has domain(s) with predicted argininosuccinate lyase activity and role in arginine biosynthetic process via ornithine	-2.537	8.758e-05	-1.541	2.928e-04	0.124	6.986e-01	0.138	6.438e-01	-3.021	-2.099	0.138	0.133	-1	-1	0	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I08987g	OFF	DOWN	DOWN	0	0
CAGL0I09009g		Ortholog(s) have histidinol-phosphatase activity and role in histidine biosynthetic process	0.073	7.627e-01	0.338	1.445e-01	0.37	3.403e-02	1.255	4.542e-04	0.029	0.371	0.748	2.087	0	0	0	1	HIS2	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I09009g	OFF	0	0	0	UP
CAGL0I09086g		Has domain(s) with predicted role in transmembrane transport and integral component of plasma membrane localization	2.416	7.070e-06	1.949	4.928e-06	0.059	6.621e-01	-0.453	5.429e-02	2.766	2.488	-0.023	-0.901	1	1	0	0		TRANSPORT / TRAFFICKING	UNKNOWN	F4	CAGL0I09086g	OFF	UP	UP	0	0
CAGL0I09284g		Ortholog(s) have glycine hydroxymethyltransferase activity, role in one-carbon metabolic process and mitochondrion localization	0.504	3.048e-02	0.017	9.457e-01	1.113	1.345e-04	1.313	6.005e-04	0.532	-0.051	2.582	2.188	0	0	1	1	SHM1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I09284g	OFF	0	0	UP	UP
CAGL0I09328g		Ortholog(s) have 3-dehydrosphinganine reductase activity, role in 3-keto-sphinganine metabolic process, sphingolipid biosynthetic process and lipid droplet localization	0.329	3.364e-02	0.445	4.180e-02	-0.77	1.015e-03	-0.216	4.693e-01	0.327	0.512	-2.07	-0.487	0	0	-1	0	TSC10	REDOX SIGNALING	METABOLISM	F3	CAGL0I09328g	OFF	0	0	DOWN	0
CAGL0I09504g		Ortholog(s) have protein serine/threonine kinase activity	0.528	2.601e-03	1.91	7.323e-06	-0.071	6.228e-01	-0.243	2.481e-01	0.56	2.438	-0.344	-0.534	0	1	0	0	CHK1	REGULATION	SIGNAL TRANSDUCTION	F2	CAGL0I09504g	OFF	0	UP	0	0
CAGL0I09702g		Ortholog(s) have riboflavin transmembrane transporter activity, role in riboflavin transport and plasma membrane localization	1.23	4.369e-05	2.555	1.882e-06	0.752	3.050e-04	1.042	5.922e-04	1.38	3.285	1.69	1.715	0	1	0	0	MCH5	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I09702g	Type II	0	UP	UP	UP
CAGL0I09724g		Has domain(s) with predicted role in transmembrane transport and integral component of plasma membrane localization	-0.228	4.616e-01	2.222	2.529e-05	0.543	1.231e-02	-0.091	7.877e-01	-0.323	2.847	1.173	-0.268	0	1	0	0		TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I09724g	OFF	0	UP	0	0
CAGL0I09790g		Ortholog(s) have role in endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-1.313	6.863e-04	-1.767	3.448e-04	0.174	4.759e-01	-0.792	2.152e-02	-1.591	-2.395	0.261	-1.494	0	-1	0	0	NOP58	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I09790g	OFF	DOWN	DOWN	0	0
CAGL0I10010g		Ortholog(s) have SNARE binding, chaperone binding activity and role in amino acid transport, intracellular protein transport, protein folding, protein localization to nucleus, regulation of pH, retrograde transport, endosome to Golgi	0.398	3.316e-01	-0.22	2.693e-01	1.267	2.474e-03	-0.514	1.966e-02	0.408	-0.362	2.964	-1.007	0	0	1	0	BTN2	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0I10010g	OFF	0	0	UP	0
CAGL0I10147g	PWP1	Protein with 32 tandem repeats; putative adhesin-like protein; belongs to adhesin cluster II	-0.19	4.194e-01	-1.186	2.041e-04	1.477	6.791e-05	2.709	1.057e-06	-0.278	-1.632	3.482	4.631	0	0	1	1		UNCLASSIFIED	_	Others	CAGL0I10147g	Type I	0	DOWN	UP	UP
CAGL0I10384g	TPO3	Predicted polyamine transporter of the major facilitator superfamily; required for azole resistance	1.444	1.803e-04	-1.122	7.533e-04	0.089	5.816e-01	-1.382	3.935e-04	1.63	-1.548	0.053	-2.525	0	0	0	-1	TPO2	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I10384g	SWITCH	UP	DOWN	0	DOWN
CAGL0I10406g		Ortholog(s) have role in establishment of cell polarity, proteasomal ubiquitin-independent protein catabolic process, proteasome core complex assembly, proteasome-mediated ubiquitin-dependent protein catabolic process	0.27	3.476e-02	0.525	1.325e-02	0.333	9.567e-03	1.512	3.273e-04	0.258	0.617	0.654	2.536	0	0	0	1	PRE9	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0I10406g	OFF	0	0	0	UP
CAGL0I10472g		Ortholog(s) have role in inner mitochondrial membrane organization, mitochondrion inheritance, mitochondrion morphogenesis, negative regulation of proteolysis, protein folding, replicative cell aging	0.22	1.250e-01	0.023	9.584e-01	0.506	1.758e-03	1.519	1.188e-03	0.2	-0.044	1.083	2.548	0	0	0	1	PHB1	REGULATION	UNKNOWN	F2	CAGL0I10472g	OFF	0	0	0	UP
CAGL0I10670g		Protein of unknown function	-1.283	2.227e-04	-0.799	1.577e-03	0.33	1.305e-02	-1.291	2.140e-04	-1.555	-1.124	0.649	-2.367	0	0	0	-1		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I10670g	Type II	DOWN	0	0	DOWN
CAGL0I10747g		Ortholog(s) have ammonium transmembrane transporter activity, role in ammonium transport, nitrogen utilization and plasma membrane localization	-0.781	5.176e-03	0.448	4.620e-02	-1.125	1.335e-04	0.052	8.579e-01	-0.97	0.515	-2.947	-0.018	0	0	-1	0	MEP1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I10747g	OFF	0	0	DOWN	0
CAGL0I10791g		Ortholog(s) have ornithine carbamoyltransferase activity, role in arginine biosynthetic process, arginine biosynthetic process via ornithine, asexual sporulation and intracellular, mitochondrial matrix, mitochondrion localization	-2.452	6.245e-04	-1.296	2.041e-04	0.038	9.360e-01	-0.249	4.274e-01	-2.921	-1.777	-0.074	-0.544	-1	0	0	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I10791g	OFF	DOWN	DOWN	0	0
CAGL0J00363g		Putative protein of major facilitator superfamily; gene is downregulated in azole-resistant strain	-1.041	4.967e-04	-0.288	1.785e-01	-0.892	1.269e-03	-0.903	3.583e-03	-1.273	-0.452	-2.371	-1.687	0	0	-1	0	YHK8	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0J00363g	OFF	0	0	DOWN	DOWN
CAGL0J00429g	COX6	Cytochrome c oxidase subunit VI	-1.026	1.108e-02	-1.75	3.852e-05	0.16	5.258e-01	0.442	5.337e-02	-1.255	-2.374	0.228	0.666	0	-1	0	0	COX6	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0J00429g	OFF	0	DOWN	0	0
CAGL0J00451g		Putative glyceraldehyde-3-phosphate dehydrogenase; protein differentially expressed in azole resistant strain; expression downregulated in biofilm vs planktonic cell culture	3.195	4.898e-07	3.542	8.772e-06	-0.917	3.523e-03	0.46	2.305e-01	3.676	4.583	-2.433	0.696	1	1	-1	0		REDOX SIGNALING	METABOLISM	F3	CAGL0J00451g	Type I	UP	UP	DOWN	0
